Link ID,Store ID,Location ID,Folder,Country,Publisher ID,Publisher,Location Name,Location Address,Location NPI,Location Address 2,Location City,Location State,Location Zip,Location Phone,Location Local Phone,Location Latitude,Location Longitude,External ID,Listing Name,Listing Address,Listing NPI,Listing Address 2,Listing City,Listing State,Listing Zip,Listing Phone,Listing Latitude,Listing Longitude,Listing URL,Sync External ID,Sync URL,Review Count,Listing ID,SQL Override,SQL PL Status,Status,Live Sync,Live Suppress,Advertiser/Claimed,Likes/Check-ins,Last Post Date
8234179-157107662,15527906;entityType=restaurant,8234179,CA,US,505,YellowMoxie,Alfresco Tasting Terrace,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8153048,-117.9262072,'540775165,Alfresco Tasting Terrace,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//540775165.ym,'521005099,http://www.yellowmoxie.com/ca-anaheim/alfresco-tasting-terrace/521005099.ym,0,'157107662,Match,NoPowerListing,FOUND,0,0,0,0,0
8234092-157107479,367495;entityType=Attraction,8234092,CA,US,505,YellowMoxie,Alice in Wonderland,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813295,-117.918328,'540778245,Alice in Wonderland,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//540778245.ym,'yx-8234092,http://www.yellowmoxie.com/ca-anaheim/alice-in-wonderland/yx-8234092.ym,0,'157107479,Match,NoPowerListing,FOUND,0,0,0,0,0
3697267-105582140,80010401;entityType=resort,3697267,FL,US,559,Facebook,Disney's All-Star Sports Resort,1701 West Buena Vista Dr.,,,Orlando,FL,32830,4079395000,,28.343633824256045,-81.57524049282074,'1599220510341650,All Star Sports Half Time,1701 W Buena Vista Dr,,,Bay Lake,FL,32830,4078277950,28.34538,-81.57571,https://www.facebook.com/pages/All-Star-Sports-Half-Time/1599220510341650,'141383059236602,https://www.facebook.com/DisneysAllStarSportsResortFL/,0,'105582140,Match,NoPowerListing,FOUND,0,0,0,33,
3697278-157093642,80010402;entityType=resort,3697278,FL,US,559,Facebook,Disney's All-Star Movies Resort,1901 West Buena Vista Drive,,,Kissimmee,FL,34747,4079347639,,28.335886343464015,-81.57220879200395,'1031722926931206,All-Star Movies Bus Stop,,,,Lake Buena Vista,FL,32830,,28.33592,-81.57191,https://www.facebook.com/pages/All-Star-Movies-Bus-Stop/1031722926931206,'167060423356067,https://www.facebook.com/DisneysAllStarMoviesResortFL/,0,'157093642,Match,NoPowerListing,FOUND,0,0,0,0,
3697243-157093653,90001292;entityType=restaurant,3697243,FL,US,559,Facebook,Biergarten Restaurant,1510 Ave of the Stars,,,Orlando,FL,32836,4079393463,,28.368035072022934,-81.54692355092624,'153912471308866,Allemagne (EPCOT),,,,Lake Buena Vista,FL,32830,4079393463,28.368055,-81.54694,https://www.facebook.com/pages/Allemagne-EPCOT/153912471308866,,,1,'157093653,Match,NoPowerListing,FOUND,0,0,0,808,
3697219-133170692,90002426;entityType=restaurant,3697219,FL,US,559,Facebook,Aloha Isle,"Magic Kingdom, Adventureland",,Suite B,Orlando,FL,32836,4079393463,,28.418493,-81.583745,'136118409767144,Aloha Isle,,,,Orlando,FL,32830,4079393463,28.418413,-81.58261,https://www.facebook.com/pages/Aloha-Isle/136118409767144,,,104,'133170692,Match,NoPowerListing,FOUND,0,0,0,421,
3697219-105582263,90002426;entityType=restaurant,3697219,FL,US,559,Facebook,Aloha Isle,"Magic Kingdom, Adventureland",,Suite B,Orlando,FL,32836,4079393463,,28.418493,-81.583745,'825041844230618,Aloha Isle - New Location,,,,Lake Buena Vista,FL,,,28.418743,-81.583534,https://www.facebook.com/pages/Aloha-Isle-New-Location/825041844230618,,,0,'105582263,Match,NoPowerListing,FOUND,0,0,0,0,
3697219-157093670,90002426;entityType=restaurant,3697219,FL,US,559,Facebook,Aloha Isle,"Magic Kingdom, Adventureland",,Suite B,Orlando,FL,32836,4079393463,,28.418493,-81.583745,'713739592135139,Aloha Isle at Magic Kingdom,1600  Seven Seas Dr,,,Bay Lake,FL,32830,4079393463,28.40317,-81.58549,https://www.facebook.com/pages/Aloha-Isle-at-Magic-Kingdom/713739592135139,,,0,'157093670,Match,NoPowerListing,FOUND,0,0,0,2,
3697219-133170695,90002426;entityType=restaurant,3697219,FL,US,559,Facebook,Aloha Isle,"Magic Kingdom, Adventureland",,Suite B,Orlando,FL,32836,4079393463,,28.418493,-81.583745,'235473070285926,Aloha isle Refreshments,,,,Lake Buena Vista,FL,,,28.41873,-81.58364,https://www.facebook.com/pages/Aloha-isle-Refreshments/235473070285926,,,0,'133170695,Match,NoPowerListing,FOUND,0,0,0,0,
3697219-146191681,90002426;entityType=restaurant,3697219,FL,US,559,Facebook,Aloha Isle,"Magic Kingdom, Adventureland",,Suite B,Orlando,FL,32836,4079393463,,28.418493,-81.583745,'885717074928825,Aloha isle Refreshments,,,,Lake Buena Vista,FL,,,28.418512,-81.5835,https://www.facebook.com/pages/Aloha-isle-Refreshments/885717074928825,,,0,'146191681,Match,NoPowerListing,FOUND,0,0,0,0,
3697593-157094725,417,3697593,HI,US,720,HotFrog,"Aulani, A Disney Resort & Spa",92-1185 Ali'Inui Drive,,,Kapolei,HI,96707,8664434763,8086746200,21.338803494990724,-158.12292073247147,'c11ebfbf-0d44-4741-8e8f-76bcd0a69843,Ama'Ama-Contemporary Island Cooking,92 Aliinui Dr,,,Kapolei,HI,96707,8086746200,21.34017,-158.12401,http://www.hotfrog.com/business/ama-ama-contemporary-island-cooking,'2f4f08ac-d018-4262-a554-98fe20fffba7,http://www.hotfrog.com/business/hi/kapolei/aulani-a-disney-resort-spa,0,'157094725,Match,NoPowerListing,FOUND,0,0,0,0,0
3697525-105582968,90001320;entityType=restaurant,3697525,FL,US,559,Facebook,Boma - Flavors of Africa,2901 Osceola Parkway,,,Orlando,FL,32830,4079384744,,28.3523605,-81.6032284,'121725157877183,Animal Kingdom Lodge,2901 Osceola Pkwy,,,Lake Buena Vista,FL,32830,4079383000,28.352728,-81.60341,https://www.facebook.com/Animal-Kingdom-Lodge-121725157877183/,,,3750,'105582968,Match,NoPowerListing,FOUND,0,0,Claimed,18250,07-27-17 13:49
3697416-157093818,336894;entityType=theme-park,3697416,CA,US,559,Facebook,Disney California Adventure Park,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806112,-117.920859,'548478698684912,Animation Academy,1313 S Disneyland Dr,,,Anaheim,CA,92802,,33.8171,-117.92255,https://www.facebook.com/pages/Animation-Academy/548478698684912,,,1,'157093818,Match,NoPowerListing,FOUND,0,0,0,55,
3697224-157093668,80007798;entityType=destination,3697224,FL,US,559,Facebook,Walt Disney World® Resort,Walt Disney World Resort,,,Orlando,FL,32830,4079395277,,28.385233,-81.563874,'1651100011865950,Ansley Ever After,Walt Disney World Resort,,,Orlando,FL,32830,9108904264,28.37124,-81.55559,https://www.facebook.com/ansleyeverafter/,,,0,'157093668,Match,NoPowerListing,FOUND,0,0,Claimed,49,07-06-17 01:17
3697371-101522011,90003530;entityType=MerchandiseFacility,3697371,FL,US,732,Kudzu,Zanzibar Trading Co.,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418632025814116,-81.58324003802875,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513108,http://www.kudzu.com/m/Zanzibar-Trading-Co.-61513108,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
4118343-101521814,90002090;entityType=restaurant,4118343,FL,US,716,AroundMe,Rosie's All-American Café,"Disney's Hollywood Studios, Sunset Boulevard",,,Kissimmee,FL,34747,4079395277,,28.358798,-81.560359,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX4118343,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
4118343-101522011,90002090;entityType=restaurant,4118343,FL,US,732,Kudzu,Rosie's All-American Café,"Disney's Hollywood Studios, Sunset Boulevard",,,Kissimmee,FL,34747,4079395277,,28.358798,-81.560359,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61714870,http://www.kudzu.com/m/Rosies-All-American-CafeÌ-61714870,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697367-101521814,90003252;entityType=MerchandiseFacility,3697367,FL,US,716,AroundMe,Plaza del Sol Caribe Bazaar,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418016071047518,-81.58456841114457,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697367,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697367-101522011,90003252;entityType=MerchandiseFacility,3697367,FL,US,732,Kudzu,Plaza del Sol Caribe Bazaar,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418016071047518,-81.58456841114457,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513156,http://www.kudzu.com/m/Plaza-del-Sol-Caribe-Bazaar-61513156,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697375-101521814,90003168;entityType=MerchandiseFacility,3697375,FL,US,716,AroundMe,Mickey's Star Traders,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.419007282044113,-81.57958664418027,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697375,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697375-101522011,90003168;entityType=MerchandiseFacility,3697375,FL,US,732,Kudzu,Mickey's Star Traders,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.419007282044113,-81.57958664418027,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513060,http://www.kudzu.com/m/Mickeys-Star-Traders-61513060,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697374-101522011,16502913;entityType=Entertainment,3697374,FL,US,732,Kudzu,Meet Merida at Fairytale Garden,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.419634,-81.580385,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513222,http://www.kudzu.com/m/Meet-Merida-at-Fairytale-Garden-61513222,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697372-101521814,90003054;entityType=MerchandiseFacility,3697372,FL,US,716,AroundMe,Island Supply by Sunglass Hut,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.41869246152256,-81.5831079766865,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697372,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697372-101522011,90003054;entityType=MerchandiseFacility,3697372,FL,US,732,Kudzu,Island Supply by Sunglass Hut,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.41869246152256,-81.5831079766865,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61512886,http://www.kudzu.com/m/Island-Supply-by-Sunglass-Hut-61512886,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697217-101521814,15678548;entityType=MerchandiseFacility,3697217,FL,US,716,AroundMe,Hundred Acre Goods,"Magic Kingdom Park, Fantasyland",,,Orlando,FL,32836,4079395277,,28.420091,-81.580528,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697217,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697217-101522011,15678548;entityType=MerchandiseFacility,3697217,FL,US,732,Kudzu,Hundred Acre Goods,"Magic Kingdom Park, Fantasyland",,,Orlando,FL,32836,4079395277,,28.420091,-81.580528,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61512880,http://www.kudzu.com/m/Hundred-Acre-Goods-61512880,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697364-101522011,16767318;entityType=restaurant,3697364,FL,US,732,Kudzu,Gaston's Tavern,Magic Kingdom Dr,,,Orlando,FL,32836,4079395277,,28.421333409800976,-81.58048250429914,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61512997,http://www.kudzu.com/m/Gastons-Tavern-61512997,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697373-101522011,90002974;entityType=MerchandiseFacility,3697373,FL,US,732,Kudzu,Fantasy Faire,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.420026847065667,-81.58157413128282,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513432,http://www.kudzu.com/m/Fantasy-Faire-61513432,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697218-101522011,90002484;entityType=restaurant,3697218,FL,US,732,Kudzu,Cheshire Café,"Magic Kingdom Park, Tomorrowland",,,Orlando,FL,32836,4079395277,,28.41978038467708,-81.58006808465575,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513435,http://www.kudzu.com/m/Cheshire-CafeÌ-61513435,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697369-101521814,80010114;entityType=Attraction,3697369,FL,US,716,AroundMe,Buzz Lightyear's Space Ranger Spin,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418214,-81.579469,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697369,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697369-101522011,80010114;entityType=Attraction,3697369,FL,US,732,Kudzu,Buzz Lightyear's Space Ranger Spin,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418214,-81.579469,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513480,http://www.kudzu.com/m/Buzz-Lightyears-Space-Ranger-Spin-61513480,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697368-101521814,90002836;entityType=MerchandiseFacility,3697368,FL,US,716,AroundMe,Briar Patch,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.419387,-81.584644,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697368,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697368-101522011,90002836;entityType=MerchandiseFacility,3697368,FL,US,732,Kudzu,Briar Patch,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.419387,-81.584644,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61512934,http://www.kudzu.com/m/Briar-Patch-61512934,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697366-101521814,16767285;entityType=MerchandiseFacility,3697366,FL,US,716,AroundMe,Big Top Souvenirs,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.4210042821331,-81.57912204662705,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697366,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697366-101522011,16767285;entityType=MerchandiseFacility,3697366,FL,US,732,Kudzu,Big Top Souvenirs,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.4210042821331,-81.57912204662705,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513288,http://www.kudzu.com/m/Big-Top-Souvenirs-61513288,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697363-101522011,16660079;entityType=restaurant,3697363,FL,US,732,Kudzu,Be Our Guest Restaurant,Magic Kingdom Dr,,,Orlando,FL,32836,4079395277,,28.421241,-81.5807138,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513207,http://www.kudzu.com/m/Be-Our-Guest-Restaurant-61513207,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
3697325-133170728,354081;entityType=restaurant,3697325,CA,US,559,Facebook,Ariel's Grotto,Disney California Adventure Park,,,Anaheim,CA,92802,7147813463,,33.80531,-117.920926,'470087776716636,Ariel's Grotto,,,,Anaheim,CA,92802,7147813463,33.805634,-117.92104,https://www.facebook.com/pages/Ariels-Grotto/470087776716636,,,39,'133170728,Match,NoPowerListing,FOUND,0,0,0,162,
3697370-101521814,90002796;entityType=MerchandiseFacility,3697370,FL,US,716,AroundMe,Agrabah Bazaar,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418712333616458,-81.58344277546314,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX3697370,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697370-101522011,90002796;entityType=MerchandiseFacility,3697370,FL,US,732,Kudzu,Agrabah Bazaar,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,,28.418712333616458,-81.58344277546314,'61513516,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,http://www.kudzu.com/m/Ariels-Grotto-61513516,'61513264,http://www.kudzu.com/m/Agrabah-Bazaar-61513264,0,'101522011,Match,NoPowerListing,FOUND,0,0,0,0,0
4118331-101521814,53080;entityType=MerchandiseFacility,4118331,FL,US,716,AroundMe,Adrian & Edith's Head to Toe,"Disney's Hollywood Studios, Hollywood Boulevard",,,Kissimmee,FL,34747,4079395277,,28.357932819831337,-81.55948174355126,'YX3697365,Ariel's Grotto,Magic Kingdom Park,,,Orlando,FL,32836,4079395277,28.420986,-81.57966,,'YX4118331,,0,'101521814,Match,NoPowerListing,FOUND,0,0,0,0,0
3697325-157093703,354081;entityType=restaurant,3697325,CA,US,559,Facebook,Ariel's Grotto,Disney California Adventure Park,,,Anaheim,CA,92802,7147813463,,33.80531,-117.920926,'337193509695051,Ariel's Grotto Character Princess Dinner,,,,Anaheim,CA,,,33.80519,-117.91873,https://www.facebook.com/pages/Ariels-Grotto-Character-Princess-Dinner/337193509695051,,,0,'157093703,Match,NoPowerListing,FOUND,0,0,0,0,
3697325-120841315,354081;entityType=restaurant,3697325,CA,US,559,Facebook,Ariel's Grotto,Disney California Adventure Park,,,Anaheim,CA,92802,7147813463,,33.80531,-117.920926,'391309530961401,Ariel's Grotto Disney Adventure Land,,,,Anaheim,CA,,,33.804985,-117.920784,https://www.facebook.com/pages/Ariels-Grotto-Disney-Adventure-Land/391309530961401,,,0,'120841315,Match,NoPowerListing,FOUND,0,0,0,0,
3697529-146191976,80007823;entityType=theme-park,3697529,FL,US,559,Facebook,Disney's Animal Kingdom Theme Park,2901 Osceola Pkwy,,,Orlando,FL,32830,4079395277,,28.359719,-81.591313,'155378677823212,Asia,2901 W Osceola Pkwy,,,Lake Buena Vista,FL,32830,4079395277,28.358648,-81.589325,https://www.facebook.com/Asia-155378677823212/,,,4,'146191976,Match,NoPowerListing,FOUND,0,0,Claimed,17,
8234143-157107747,80010107;entityType=Attraction,8234143,FL,US,505,YellowMoxie,Astro Orbiter,1180 Seven Seas Dr,,,Orlando,FL,32830,4079395277,,28.4184378,-81.5791312,'524909762,Astro Orbiter,1180 Seven Seas Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//524909762.ym,'yx-8234143,http://www.yellowmoxie.com/fl-orlando/astro-orbiter/yx-8234143.ym,0,'157107747,Match,NoPowerListing,FOUND,0,0,0,0,0
8234093-157107477,353291;entityType=Attraction,8234093,CA,US,505,YellowMoxie,Astro Orbitor,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812076,-117.918311,'524924430,Astro Orbitor,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//524924430.ym,'yx-8234093,http://www.yellowmoxie.com/ca-anaheim/astro-orbitor/yx-8234093.ym,0,'157107477,Match,NoPowerListing,FOUND,0,0,0,0,0
3697518-157118459,17851099;entityType=restaurant,3697518,FL,US,662,Insider Pages,Trattoria al Forno,2101 Epcot Resorts Blvd.,,,Orlando,FL,32830,4079395277,,28.3672628,-81.5557539,'15298568017,Atlantic Dance Hall At Disney's Boardwalk Inn,2101 Epcot Resorts Blvd,,,Lake Buena Vista,FL,32830,4079395277,28.372643,-81.55463,http://www.insiderpages.com/b/15298568017,'15292361122,http://www.insiderpages.com/b/15292361122,0,'157118459,Match,NoPowerListing,FOUND,0,0,0,0,0
4184904-157094352,2151,4184904,FL,US,420,MapQuest,Disney's Boardwalk Inn,2101 North Epcot Resorts Boulevard,,,Lake Buena Vista,FL,32830,4079396200,,28.36644273440007,-81.5559659103019,'379655586,Atlantic Dance Hall At Disney's Boardwalk Inn,"2101 Epcot Resorts Blvd,",,,Lake Buena Vista,FL,32830,4079395277,28.364658,-81.553604,http://www.mapquest.com/places/atlantic-dance-hall-at-disneys-boardwalk-inn-lake-buena-vista-fl-379655586/,'303748639,http://www.mapquest.com/places/disneys-boardwalk-inn-lake-buena-vista-fl-303748639/,0,'157094352,Match,NoPowerListing,FOUND,0,0,0,0,0
4184904-157103782,2151,4184904,FL,US,512,Avantar,Disney's Boardwalk Inn,2101 North Epcot Resorts Boulevard,,,Lake Buena Vista,FL,32830,4079396200,,28.36644273440007,-81.5559659103019,'2--674097426,Atlantic Dance Hall At Disney's Boardwalk Inn,2101 Epcot Resorts Blvd,,,Lake Buena Vista,FL,32830,4079395277,,,,'4--0099236872,http://www.yext.com/partnerpages/avantar/boardwalk-inn-lake-buena-vista-florida-us-cbc52d,0,'157103782,Match,NoPowerListing,FOUND,0,0,0,0,0
3697593-157093922,417,3697593,HI,US,559,Facebook,"Aulani, A Disney Resort & Spa",92-1185 Ali'Inui Drive,,,Kapolei,HI,96707,8664434763,8086746200,21.338803494990724,-158.12292073247147,'1941956399360784,Aulani BBQ Area,92-1185 Aliinui Dr,,,Kapolei,HI,96707,,21.338003,-158.12375,https://www.facebook.com/pages/Aulani-BBQ-Area/1941956399360784,'147898618589980,https://www.facebook.com/DisneyAulani/,0,'157093922,Match,NoPowerListing,FOUND,0,0,0,0,
